timestamp,resolved_at,source,market,direction,outcome,amount,entry_price,result,won,pnl,winning_outcome,condition_id,token_id
2026-03-03T08:48:38.320464+00:00,2026-03-03T08:53:26.835604+00:00,momentum,"XRP Up or Down - March 3, 3:45AM-3:50AM ET",DOWN,Down,20.0,0.72,WIN,YES,7.777777777777779,Down,0x8658cfaf3949f60325472541f122b822ff9c0c3c6b707316aee98a7f11a3f2d7,95733404237770226380014259813572672670311664700843301171920966025326510216911
2026-03-03T08:48:38.313190+00:00,2026-03-03T08:53:43.186788+00:00,momentum,"Solana Up or Down - March 3, 3:45AM-3:50AM ET",DOWN,Down,20.0,0.825,WIN,YES,4.242424242424242,Down,0x82932c31dd6f5aad2b69692ac772344b0985f251072800f04d4d51a8d58ace69,26987874369746052585252955328815360482277030951557345771184385950560484640090
2026-03-03T08:48:38.305713+00:00,2026-03-03T08:54:27.144779+00:00,momentum,"Bitcoin Up or Down - March 3, 3:45AM-3:50AM ET",DOWN,Down,20.0,0.75,WIN,YES,6.666666666666668,Down,0x170a896f61a1fc4363c4ef36fbd953c9c5e12b45484b280ea28ee53d71fb9c9c,18442102901539702680593318915583389887350543833335002288149679860290202917211
2026-03-03T08:49:39.702979+00:00,2026-03-03T08:54:27.180929+00:00,momentum,"Ethereum Up or Down - March 3, 3:45AM-3:50AM ET",DOWN,Down,20.0,0.825,WIN,YES,4.242424242424242,Down,0xc3371dbdfcab6b94eb789a271a36f50495408858a4ff480379bceb36e703936b,98369232562919767103754900310902006651436840539843191689030216106896163093392
2026-03-03T08:53:43.019313+00:00,2026-03-03T09:00:29.413049+00:00,momentum,"XRP Up or Down - March 3, 3:50AM-3:55AM ET",DOWN,Down,20.0,0.69,WIN,YES,8.985507246376812,Down,0x55d4f3d185540cb950b73fb3f157442e0fbc7162494892ff912d3cdffa37537a,3321597619491649842791782576513669982492426045446094984568823235888699452489
2026-03-03T08:52:54.893967+00:00,2026-03-03T09:05:31.245088+00:00,momentum,"Solana Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.705,WIN,YES,8.368794326241137,Down,0x41725ce82e898a39bffefbd1d0c4de8d4bee779ee7f0c93c67e75d9f2340ca55,59112741211135259865723332170078104612552047860508594767242163179773337337202
2026-03-03T08:56:10.324184+00:00,2026-03-03T09:06:00.939177+00:00,momentum,"XRP Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.815,WIN,YES,4.539877300613497,Down,0x47bf2f2d1e1527ddbb8ecd1c9c1e7ede9fdaa75faddc081daec54053fbf6e93d,18382446587266374738450179212053118793927523633179342552026242325007321034810
2026-03-03T08:58:01.144930+00:00,2026-03-03T09:06:01.190545+00:00,momentum,"Ethereum Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.865,WIN,YES,3.121387283236995,Down,0x046a90a6aca703cdd4908eef411474cab03dba4ac21e3701e740d78317dc214c,64441053366603175164169990646099730670946517979646838568322840358034618841354
2026-03-03T08:53:55.546660+00:00,2026-03-03T09:06:31.277889+00:00,momentum,"Ethereum Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.825,WIN,YES,4.242424242424242,Down,0x046a90a6aca703cdd4908eef411474cab03dba4ac21e3701e740d78317dc214c,64441053366603175164169990646099730670946517979646838568322840358034618841354
2026-03-03T08:55:45.651426+00:00,2026-03-03T09:06:31.312677+00:00,momentum,"Bitcoin Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.895,WIN,YES,2.3463687150837984,Down,0x0a9e73980c06b5395cda18d7a14b160fb68658218b693ef7684717b495411428,21650198537782636386577737652608510973283926941020944142061287795890872435559
2026-03-03T08:57:48.045651+00:00,2026-03-03T09:07:02.269736+00:00,momentum,"Bitcoin Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.955,WIN,YES,0.9424083769633533,Down,0x0a9e73980c06b5395cda18d7a14b160fb68658218b693ef7684717b495411428,21650198537782636386577737652608510973283926941020944142061287795890872435559
2026-03-03T08:58:01.169483+00:00,2026-03-03T09:07:02.302338+00:00,momentum,"XRP Up or Down - March 3, 3:55AM-4:00AM ET",DOWN,Down,20.0,0.735,WIN,YES,7.210884353741498,Down,0x67d1aa1b684fcbdd80bfa3b5760a40a43dec0d1c0cdda282b4b248c7a1866ed8,7666767263710015776299447964068188450831239203325333827147750867733377845872
2026-03-03T08:59:02.548245+00:00,2026-03-03T09:07:02.335319+00:00,momentum,"Ethereum Up or Down - March 3, 3:55AM-4:00AM ET",DOWN,Down,20.0,0.845,WIN,YES,3.668639053254438,Down,0x68982c6779968dc9885cbde68a1d946e30a57723d5c5303ddddb39b2ff036571,13853585131001823150514775635996284355813496444686725396454910773714733784712
2026-03-03T08:56:59.554795+00:00,2026-03-03T09:07:31.984072+00:00,momentum,"Solana Up or Down - March 3, 3:45AM-4:00AM ET",DOWN,Down,20.0,0.845,WIN,YES,3.668639053254438,Down,0x41725ce82e898a39bffefbd1d0c4de8d4bee779ee7f0c93c67e75d9f2340ca55,59112741211135259865723332170078104612552047860508594767242163179773337337202
2026-03-03T08:59:26.942984+00:00,2026-03-03T09:07:32.026683+00:00,momentum,"Bitcoin Up or Down - March 3, 3:55AM-4:00AM ET",DOWN,Down,20.0,0.875,WIN,YES,2.8571428571428577,Down,0x804958b77b681c623a54799a51e630f76fca39423fa24b8c350c4dc09a5c0110,32128580205340901971541288150391954961474376464604575818098847653619354348012
2026-03-03T09:10:40.105958+00:00,2026-03-03T09:19:37.589322+00:00,momentum,"Bitcoin Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.755,WIN,YES,6.490066225165563,Up,0x79fc4dd29f78477141a076407ccde1ee1e6efbd903973e14e052c5580564a684,79942703501641245016459628195998056324152779759199951617793223004829523383453
2026-03-03T09:14:06.887994+00:00,2026-03-03T09:19:37.981200+00:00,momentum,"Bitcoin Up or Down - March 3, 4:10AM-4:15AM ET",DOWN,Down,20.0,0.765,WIN,YES,6.143790849673202,Down,0x76934f6dc115d53547600ad5f21671c1994145ecf27f767657180e61d2c373b7,100883545919885758932404982157214718323757549814244883179761002324735769789654
2026-03-03T09:14:32.174278+00:00,2026-03-03T09:19:38.014653+00:00,momentum,"Bitcoin Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.825,WIN,YES,4.242424242424242,Up,0x79fc4dd29f78477141a076407ccde1ee1e6efbd903973e14e052c5580564a684,79942703501641245016459628195998056324152779759199951617793223004829523383453
2026-03-03T09:07:50.507829+00:00,2026-03-03T09:20:17.177261+00:00,momentum,"Ethereum Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.685,WIN,YES,9.1970802919708,Up,0xfe31e68774ba856dc6699d5035cda821b884ce8e47f03c6e5da5fdab1d533233,112147051197383251307415804826004382977326658611621557443712177051497969674662
2026-03-03T09:08:14.923909+00:00,2026-03-03T09:20:17.210209+00:00,momentum,"Solana Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.735,WIN,YES,7.210884353741498,Up,0xeff6ad5cd2113b01efa5f318d9ca0915e292aea5bd5937352e113be4174c31f7,91110000929309557401098354129373813674510491076180870440493567241203752781408
2026-03-03T09:09:51.605335+00:00,2026-03-03T09:20:17.244812+00:00,momentum,"Ethereum Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.955,WIN,YES,0.9424083769633533,Up,0xfe31e68774ba856dc6699d5035cda821b884ce8e47f03c6e5da5fdab1d533233,112147051197383251307415804826004382977326658611621557443712177051497969674662
2026-03-03T09:10:40.113698+00:00,2026-03-03T09:20:17.531496+00:00,momentum,"XRP Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.865,WIN,YES,3.121387283236995,Up,0xe23520f76164eed69ed6007f177e497b433a8400f517dbbecac986dbb8ed64f9,100016047097377749999438082001920628080121498294423524883120889295779290174757
2026-03-03T09:13:18.918793+00:00,2026-03-03T09:20:17.561625+00:00,momentum,"Solana Up or Down - March 3, 4:10AM-4:15AM ET",DOWN,Down,20.0,0.825,WIN,YES,4.242424242424242,Down,0x8076d37e0162415ae54f0d9091ad2baa7dec317a20ccdf18fe2763ffd150bf90,49787907936994116956988110348360631160581286927130188776119144154773259830649
2026-03-03T09:14:44.379685+00:00,2026-03-03T09:20:17.776161+00:00,momentum,"XRP Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.985,WIN,YES,0.3045685279187822,Up,0xe23520f76164eed69ed6007f177e497b433a8400f517dbbecac986dbb8ed64f9,100016047097377749999438082001920628080121498294423524883120889295779290174757
2026-03-03T09:10:16.110186+00:00,2026-03-03T09:20:38.165275+00:00,momentum,"Solana Up or Down - March 3, 4:00AM-4:15AM ET",UP,Up,20.0,0.975,WIN,YES,0.5128205128205146,Up,0xeff6ad5cd2113b01efa5f318d9ca0915e292aea5bd5937352e113be4174c31f7,91110000929309557401098354129373813674510491076180870440493567241203752781408
2026-03-03T09:13:54.952412+00:00,2026-03-03T09:20:38.197982+00:00,momentum,"XRP Up or Down - March 3, 4:10AM-4:15AM ET",DOWN,Down,20.0,0.73,WIN,YES,7.397260273972602,Down,0x53d3cfa9eca5989b12570921695cc4a37e9edc0f73b2823cb7c31ebc29f9d122,113585995477561398655056084802497687083471284419134187253334196784512438332506
2026-03-03T09:24:44.763459+00:00,2026-03-03T09:29:26.004167+00:00,momentum,"Bitcoin Up or Down - March 3, 4:20AM-4:25AM ET",DOWN,Down,20.0,0.845,WIN,YES,3.668639053254438,Down,0xe09a3025c4c65c8514638e3b2dcabf63ec3fc2388d73b3807394ed467063ab32,65534485723214922076439435409337367865003884951392970516888288779535552381166
2026-03-03T09:23:44.234644+00:00,2026-03-03T09:30:27.443846+00:00,momentum,"XRP Up or Down - March 3, 4:20AM-4:25AM ET",DOWN,Down,20.0,0.705,WIN,YES,8.368794326241137,Down,0x0149a544a5f9281ad2322f8caf0ef08c43790617867a8ce758743a2f3df2b5ce,36619566913163139687466082080141062943680743702165062386005918280386825409000
2026-03-03T09:26:35.245341+00:00,2026-03-03T09:33:30.992394+00:00,momentum,"Ethereum Up or Down - March 3, 4:15AM-4:30AM ET",DOWN,Down,20.0,0.925,WIN,YES,1.621621621621621,Down,0x5c824ac7a5d34e0b594d46975efae6c10e0fd5cdb987fbf8cc47edc674c1c56e,91362447494928728463842984027314444668648292130101308344537299983961691305895
2026-03-03T09:26:47.240515+00:00,2026-03-03T09:33:31.031543+00:00,momentum,"Bitcoin Up or Down - March 3, 4:15AM-4:30AM ET",DOWN,Down,20.0,0.865,WIN,YES,3.121387283236995,Down,0x83b82a7162e3ee2728025d920d37accde443378c57c53ea5bb3fe103e2211cdc,51716026775631826656989047192440616458595405527723112265528183110819762679773
2026-03-03T09:27:36.433861+00:00,2026-03-03T09:33:31.151892+00:00,momentum,"Solana Up or Down - March 3, 4:15AM-4:30AM ET",DOWN,Down,20.0,0.755,WIN,YES,6.490066225165563,Down,0xa9163b27222198c5bfd71c8a3cac507fca1db0f32bf97ec74afd0a658e8d44f3,96179238668135321056614985774842810606511576031198553529144681354420496839453
2026-03-03T09:24:44.771992+00:00,2026-03-03T09:33:43.818997+00:00,momentum,"Bitcoin Up or Down - March 3, 4:15AM-4:30AM ET",DOWN,Down,20.0,0.655,WIN,YES,10.534351145038165,Down,0x83b82a7162e3ee2728025d920d37accde443378c57c53ea5bb3fe103e2211cdc,51716026775631826656989047192440616458595405527723112265528183110819762679773
2026-03-03T09:27:11.362428+00:00,2026-03-03T09:33:43.859694+00:00,momentum,"XRP Up or Down - March 3, 4:15AM-4:30AM ET",DOWN,Down,20.0,0.85,WIN,YES,3.529411764705884,Down,0x7a198f9b32bf31ff6d5efed552faa3dbe51ebe5948a9b4d4ff38ff691a698a66,53953456152115165114779324489640572154126856861143916937971378588732396374883
2026-03-03T09:21:06.577092+00:00,2026-03-03T09:34:31.571527+00:00,momentum,"XRP Up or Down - March 3, 4:15AM-4:30AM ET",DOWN,Down,20.0,0.66,WIN,YES,10.303030303030301,Down,0x7a198f9b32bf31ff6d5efed552faa3dbe51ebe5948a9b4d4ff38ff691a698a66,53953456152115165114779324489640572154126856861143916937971378588732396374883
2026-03-03T09:33:43.214568+00:00,2026-03-03T09:39:37.059087+00:00,momentum,"Solana Up or Down - March 3, 4:30AM-4:35AM ET",DOWN,Down,20.0,0.81,LOSS,NO,-20.0,Up,0x1e0ceafe78cb0d3ec40493158ed3229da7147ed14e7e6057939eb42666210b81,71984105633144450884787916219201156665654787342854660085690288059649981938042
2026-03-03T09:33:43.224900+00:00,2026-03-03T09:39:37.098578+00:00,momentum,"XRP Up or Down - March 3, 4:30AM-4:35AM ET",DOWN,Down,20.0,0.735,LOSS,NO,-20.0,Up,0x337ecdeaa5729086418c8d21479d1a8237783bb14c5fad09cb5f0f85f148b9a9,107777693708720566096575022670524137606215603145930991490775578681097428360785
2026-03-03T09:38:48.583404+00:00,2026-03-03T09:43:50.811951+00:00,momentum,"Ethereum Up or Down - March 3, 4:35AM-4:40AM ET",DOWN,Down,20.0,0.705,LOSS,NO,-20.0,Up,0xc35451184339cbe72f088b7eb9ca585fb67e72311cac4f1e71bac64d782c3740,39163089306166112895138630123739304890886286834699787827482130721999299906891
2026-03-03T09:37:47.825164+00:00,2026-03-03T09:44:43.312681+00:00,momentum,"Solana Up or Down - March 3, 4:35AM-4:40AM ET",DOWN,Down,20.0,0.705,LOSS,NO,-20.0,Up,0xd68944ce740fbe663352c96c3e33d5e1e3e0f90bad5646a244a8a8bc485e72fd,80971752052059561692466821046985471146311425967938099990969931395218701601811
2026-03-03T09:34:44.169003+00:00,2026-03-03T09:49:47.672836+00:00,momentum,"Solana Up or Down - March 3, 4:30AM-4:45AM ET",DOWN,Down,20.0,0.66,LOSS,NO,-20.0,Up,0xbe8c2870b89329b9d8b3043989d2e5ba531f6eea02f675ccc144bceaab4606b0,114703991047306444822856326183076468249791122433156204528688090249696973985900
2026-03-03T09:35:08.315087+00:00,2026-03-03T09:49:47.708701+00:00,momentum,"Ethereum Up or Down - March 3, 4:30AM-4:45AM ET",DOWN,Down,20.0,0.655,LOSS,NO,-20.0,Up,0xe4f262635e0866c96780c5d7e00fc9f8b34569e18ac949d1aab84cfb8d2dbe97,28782106883060213078407027424626101736596768274190630834205244180914261419002
2026-03-03T09:35:20.416217+00:00,2026-03-03T09:49:47.752762+00:00,momentum,"Bitcoin Up or Down - March 3, 4:30AM-4:45AM ET",DOWN,Down,20.0,0.715,WIN,YES,7.972027972027973,Down,0x5f47d9ebfe3dd83bfc710979df1df4bdc7a8134cbfabed115b0f5256a80e73e2,31619502379151436563236548913275158425035163287267597448144578752846653791033
2026-03-03T09:44:18.776670+00:00,2026-03-03T09:49:47.794379+00:00,momentum,"Solana Up or Down - March 3, 4:40AM-4:45AM ET",DOWN,Down,20.0,0.775,WIN,YES,5.806451612903224,Down,0x1944a3bc135922e813d6f5dacceb6761ff4132decf9716f9699a0d6f066efb57,11861467663083520538465572010181309889151493941719007795779773407188219597229
2026-03-03T09:49:59.827278+00:00,2026-03-03T09:53:49.386696+00:00,momentum,"Solana Up or Down - March 3, 4:45AM-4:50AM ET",DOWN,Down,20.0,0.815,WIN,YES,4.539877300613497,Down,0xd773d483c1fd3cd7b5f31460b2e003aef8970522531ff5137f686d0b6e66907e,18535546267657187461960791630824213371836245488415416488075733340874772918951
2026-03-03T09:53:25.334819+00:00,2026-03-03T09:58:57.923612+00:00,momentum,"XRP Up or Down - March 3, 4:50AM-4:55AM ET",DOWN,Down,20.0,0.75,LOSS,NO,-20.0,Up,0x69ef34a0a6a0a8e48125b1d09f6c8a1d399fef78c799e0c70d720c7fbc498fab,27567245096580828146022988102024342867153042846804984089437256651597093122256
2026-03-03T09:54:14.058295+00:00,2026-03-03T09:59:57.539180+00:00,momentum,"Solana Up or Down - March 3, 4:50AM-4:55AM ET",DOWN,Down,20.0,0.705,WIN,YES,8.368794326241137,Down,0x4a5cff6deaac8bac5d809d4cc9eae2d9d396a054b3b1e48cf9a87e7899fe3eb6,6369321923066234099805054106094241574606752097908467286741260333234089041469
2026-03-03T09:51:48.540510+00:00,2026-03-03T10:06:02.727061+00:00,momentum,"XRP Up or Down - March 3, 4:45AM-5:00AM ET",DOWN,Down,20.0,0.7,LOSS,NO,-20.0,Up,0x997fa22dcaf5664e62897897d2b2e47fa39caa24048015b865dd44648f8f4165,100953454348302010311092100325977311147910887660811738959401985188855294651257
2026-03-03T09:54:38.634722+00:00,2026-03-03T10:06:03.115798+00:00,momentum,"Ethereum Up or Down - March 3, 4:45AM-5:00AM ET",DOWN,Down,20.0,0.825,LOSS,NO,-20.0,Up,0x8bf9f93edfaf0a7ce7bfa23d8c77812a8d4b339aa6fac49a3218937fb562fb14,19716923054410380083956855529291464814605775591207855701181636637414928745371
2026-03-03T09:55:52.364608+00:00,2026-03-03T10:06:03.304318+00:00,momentum,"Solana Up or Down - March 3, 4:45AM-5:00AM ET",DOWN,Down,20.0,0.805,WIN,YES,4.844720496894407,Down,0x2c36afd206c88e88460c759ad1f648e43cd358684c79515a7d2bf0d4ae5ec75d,3232696355830552644049552499882984203327835579314564036052261306755477802389
2026-03-03T09:53:49.338607+00:00,2026-03-03T10:06:05.894024+00:00,momentum,"Solana Up or Down - March 3, 4:45AM-5:00AM ET",DOWN,Down,20.0,0.73,WIN,YES,7.397260273972602,Down,0x2c36afd206c88e88460c759ad1f648e43cd358684c79515a7d2bf0d4ae5ec75d,3232696355830552644049552499882984203327835579314564036052261306755477802389
2026-03-03T09:58:07.827973+00:00,2026-03-03T10:07:03.211502+00:00,momentum,"Solana Up or Down - March 3, 4:55AM-5:00AM ET",UP,Up,20.0,0.775,WIN,YES,5.806451612903224,Up,0x2d3c20b8515c5ba808b23b9ae43140e4a04451086832425eebcd3d833e820d46,2223370243798956228827635586539216901420081829611097834945499332228765295199
2026-03-03T09:55:52.373618+00:00,2026-03-03T10:07:07.288644+00:00,momentum,"XRP Up or Down - March 3, 4:45AM-5:00AM ET",DOWN,Down,20.0,0.84,LOSS,NO,-20.0,Up,0x997fa22dcaf5664e62897897d2b2e47fa39caa24048015b865dd44648f8f4165,100953454348302010311092100325977311147910887660811738959401985188855294651257
2026-03-03T09:55:15.730894+00:00,2026-03-03T10:08:03.871221+00:00,momentum,"Bitcoin Up or Down - March 3, 4:45AM-5:00AM ET",DOWN,Down,20.0,0.685,LOSS,NO,-20.0,Up,0xc498326607c176e1951da79dc5ac8879cb73357552471bd7194584b95f8e0d10,13719660680932844975658673046237202853302279678151821024723840065325410535757
2026-03-03T09:59:33.251319+00:00,2026-03-03T10:08:03.948310+00:00,momentum,"Bitcoin Up or Down - March 3, 4:55AM-5:00AM ET",UP,Up,20.0,0.835,WIN,YES,3.952095808383234,Up,0xe7c3e5c25fa0ca85d8af79edb4a414aaac9b436599eaa117759312a45a5afef8,63285700956178112639391097134150005401044956089456122831259041285780530785329
2026-03-03T10:04:40.480355+00:00,2026-03-03T10:19:10.792195+00:00,momentum,"XRP Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.765,WIN,YES,6.143790849673202,Down,0xea6c47d35567768dd3fa2d9f279f64113391b43226186f14e06f3c43aca64638,47572071236711999815311441924573525630890813850826414545051291129273381118484
2026-03-03T10:06:05.839857+00:00,2026-03-03T10:19:11.100685+00:00,momentum,"Solana Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.725,WIN,YES,7.586206896551726,Down,0x45f3a5b5617efb9efa523715b9e404f25660f1d30e42886997ae883080f53236,28845110659150676086431812176498790815375071832198570611140865582421916253424
2026-03-03T10:06:55.117577+00:00,2026-03-03T10:19:11.161220+00:00,momentum,"Ethereum Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.685,WIN,YES,9.1970802919708,Down,0x7353aaf755c282ddcf909c83f6736acb88490ec78869cbf102f77869aa366b43,74615527720082569048018194400350730392102032739651209570245588323337015629727
2026-03-03T10:10:10.183373+00:00,2026-03-03T10:19:11.284929+00:00,momentum,"Solana Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.89,WIN,YES,2.4719101123595486,Down,0x45f3a5b5617efb9efa523715b9e404f25660f1d30e42886997ae883080f53236,28845110659150676086431812176498790815375071832198570611140865582421916253424
2026-03-03T10:10:35.277282+00:00,2026-03-03T10:19:11.326271+00:00,momentum,"XRP Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.89,WIN,YES,2.4719101123595486,Down,0xea6c47d35567768dd3fa2d9f279f64113391b43226186f14e06f3c43aca64638,47572071236711999815311441924573525630890813850826414545051291129273381118484
2026-03-03T10:10:59.455346+00:00,2026-03-03T10:19:11.364406+00:00,momentum,"Ethereum Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.695,WIN,YES,8.77697841726619,Down,0x7353aaf755c282ddcf909c83f6736acb88490ec78869cbf102f77869aa366b43,74615527720082569048018194400350730392102032739651209570245588323337015629727
2026-03-03T10:09:33.912822+00:00,2026-03-03T10:20:11.563409+00:00,momentum,"Bitcoin Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.795,WIN,YES,5.157232704402514,Down,0xace5ebc8181ef49e2e8fb4b325aeced0bf253dcc9c898af4a0d80daf88430c98,12536274285189450579537040149110288313613048478055715673190802982910744672693
2026-03-03T10:05:29.873735+00:00,2026-03-03T10:20:22.675474+00:00,momentum,"Bitcoin Up or Down - March 3, 5:00AM-5:15AM ET",DOWN,Down,20.0,0.725,WIN,YES,7.586206896551726,Down,0xace5ebc8181ef49e2e8fb4b325aeced0bf253dcc9c898af4a0d80daf88430c98,12536274285189450579537040149110288313613048478055715673190802982910744672693
2026-03-03T10:23:36.008942+00:00,2026-03-03T10:29:13.763390+00:00,momentum,"Bitcoin Up or Down - March 3, 5:20AM-5:25AM ET",UP,Up,20.0,0.765,WIN,YES,6.143790849673202,Up,0xacfc32f5fdd54f3d878e3d7bc5b00f9ae24a1955c068414fe9c28f37e1063593,64239117149002177217520797783239027761699208156807082598818828220224644883953
2026-03-03T10:22:59.579472+00:00,2026-03-03T10:29:31.397886+00:00,momentum,"Solana Up or Down - March 3, 5:20AM-5:25AM ET",UP,Up,20.0,0.815,WIN,YES,4.539877300613497,Up,0x592db31e4901e82d4d700475c6d5794c4da9d281dd57914f9809ed18fd943ee6,84834102735341543160503511800332481650855664379652592465370079217429858681297
2026-03-03T10:23:23.814769+00:00,2026-03-03T10:30:33.128944+00:00,momentum,"XRP Up or Down - March 3, 5:20AM-5:25AM ET",UP,Up,20.0,0.715,WIN,YES,7.972027972027973,Up,0x02cfe5c2195478a26809212c26dbabe69d160ec075594e3e1051cf287fa4865c,34326910154714403324517315632316402297935226732356394416575404303131162833098
2026-03-03T10:25:25.399088+00:00,2026-03-03T10:33:14.596233+00:00,momentum,"Ethereum Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.775,WIN,YES,5.806451612903224,Up,0x1a9048adcd9acc1a8476742e5fc9efba92b385a25d65a769216f12de002e7ce0,71403174033416044079053573713211843132476925618464422028212245003361889260834
2026-03-03T10:28:43.186594+00:00,2026-03-03T10:33:14.835719+00:00,momentum,"XRP Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.855,WIN,YES,3.3918128654970765,Up,0xa3cec2691762ccd2272fc75cbd8e808bbe28f1841f60fb920af386af434371ae,18907712109997359511834498866662457916888965847585504211384680104596130003347
2026-03-03T10:29:07.174172+00:00,2026-03-03T10:33:14.873389+00:00,momentum,"Bitcoin Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.885,WIN,YES,2.5988700564971765,Up,0x201a139449f6c3013dafe213ad2658a515e04eb1a8c5d13583275f009c4f35c9,83309538336003335182896113602591828965464777657351870973624440835937937567074
2026-03-03T10:24:36.915214+00:00,2026-03-03T10:33:37.889433+00:00,momentum,"XRP Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.74,WIN,YES,7.027027027027028,Up,0xa3cec2691762ccd2272fc75cbd8e808bbe28f1841f60fb920af386af434371ae,18907712109997359511834498866662457916888965847585504211384680104596130003347
2026-03-03T10:28:05.687204+00:00,2026-03-03T10:33:38.040413+00:00,momentum,"Bitcoin Up or Down - March 3, 5:25AM-5:30AM ET",DOWN,Down,20.0,0.655,WIN,YES,10.534351145038165,Down,0x15faae97f93848d3933e5e00cb89790f376ab9e09b8c42dd7856e7b448dc9707,26407413247954301644684223540587238351269841144714163628163967680058805995892
2026-03-03T10:25:01.161640+00:00,2026-03-03T10:34:15.198039+00:00,momentum,"Bitcoin Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.795,WIN,YES,5.157232704402514,Up,0x201a139449f6c3013dafe213ad2658a515e04eb1a8c5d13583275f009c4f35c9,83309538336003335182896113602591828965464777657351870973624440835937937567074
2026-03-03T10:29:31.343317+00:00,2026-03-03T10:34:15.344603+00:00,momentum,"Ethereum Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.9,WIN,YES,2.2222222222222214,Up,0x1a9048adcd9acc1a8476742e5fc9efba92b385a25d65a769216f12de002e7ce0,71403174033416044079053573713211843132476925618464422028212245003361889260834
2026-03-03T10:28:29.984942+00:00,2026-03-03T10:35:40.354507+00:00,momentum,"Solana Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.945,WIN,YES,1.1640211640211646,Up,0x2a2ad5d70969f2c31ce7215e91677bdfee9f0232eb7bbcd4b5625801212ad25f,71059778157908934254790389715215875173080853323196751985021443937793738240851
2026-03-03T10:24:36.867833+00:00,2026-03-03T10:36:16.232872+00:00,momentum,"Solana Up or Down - March 3, 5:15AM-5:30AM ET",UP,Up,20.0,0.725,WIN,YES,7.586206896551726,Up,0x2a2ad5d70969f2c31ce7215e91677bdfee9f0232eb7bbcd4b5625801212ad25f,71059778157908934254790389715215875173080853323196751985021443937793738240851
2026-03-03T10:34:27.046220+00:00,2026-03-03T10:40:18.319511+00:00,momentum,"Ethereum Up or Down - March 3, 5:30AM-5:35AM ET",UP,Up,20.0,0.845,WIN,YES,3.668639053254438,Up,0xba3fcb208d21e469b784ebbfca977b6dd58e7b1765f6df98d4a3e99abe338949,65010448076355288171808536442271811469489173536951133122277727402793418545407
2026-03-03T10:34:39.192132+00:00,2026-03-03T10:40:18.365505+00:00,momentum,"XRP Up or Down - March 3, 5:30AM-5:35AM ET",UP,Up,20.0,0.665,WIN,YES,10.075187969924812,Up,0xbaf2835dcc9bfa09aa7641e75c313d0535ca888b3d6bdd7769ac43f79b7a545c,53905523263540811008679894100626950494827908285671612622522886740321544435576
2026-03-03T10:43:09.755076+00:00,2026-03-03T10:48:52.737665+00:00,momentum,"Ethereum Up or Down - March 3, 5:40AM-5:45AM ET",UP,Up,20.0,0.935,WIN,YES,1.3903743315508024,Up,0xeac40cb22128c68fe037f8333159bb761647a9d4415ea75a6176c24210b16fce,22911331641021778429117803264661469572631157551418394392786779511021960878771
2026-03-03T10:43:33.913540+00:00,2026-03-03T10:49:22.581582+00:00,momentum,"Bitcoin Up or Down - March 3, 5:40AM-5:45AM ET",UP,Up,20.0,0.905,WIN,YES,2.099447513812155,Up,0x77b1d527a29a923af68b3b889cf98d2f3ce015e5e7a952694fa6dc6582f39b33,37665383450170867853985458747859512390525344999768134769414986751450347609518
